Division,Placement,Skipper,Team,Total Score
A,1,Bailey Carter '19,Hobart and William Smith Colleges,33
A,2,Emma White '19,Dartmouth College,39
A,3,Molly Pleskus '18,Tufts University,46
A,4,Aitana Mendiguren '20,George Washington University,52
A,5,Julia Gowell '18,University of Virginia,54
A,6,Gabby Rizika '20,Cornell University,60
A,7,Adelaide Ferguson '17,Fordham University,61
A,8,Madeline Kraus '20,University of California at Santa Barbara,69
A,9,Samantha Brown '19,University of Vermont,78
A,10,Katherine O'Donnell '19,Northwestern University,94
A,11,Natalie Tanczak '19,Queen's University,101
A,12,Haley Collins '18,Columbia University,114
A,13,Olivia Windemuller '19,Old Dominion University,120
A,14,Jessica Kurlander '18,SUNY Stony Brook,129
