Division,Placement,Skipper,Team,Total Score
B,1,Scott Barbano '17,Tufts University,66
B,2,Harry Koeppel '17,Boston College,75
B,3,Nicolas Hernandez '19,Yale University,79
B,4,Jack McGuire '17,Bowdoin College,81
B,5,Trevor Long '19,Massachusetts Institute of Technology,94
B,6,Jackson Wagner '19,Harvard University,94
B,7,Hannah Polster '17,Boston University,100
B,8,Mack Fox '20,U. S. Coast Guard Academy,101
B,9,Nathaniel Johansson '18,Dartmouth College,108
B,10,James Kennedy '17,Roger Williams University,113
B,11,Jan Kite-Powell '19,University of Vermont,132
B,12,John Wehner '18,Northeastern University,136
B,13,Megan Grapengeter-Rudnick '17,Brown University,147
B,14,Brad Seferian '19,Fordham University,151
B,15,Patrick Penwell '17,University of Rhode Island,158
B,16,Luke Andersen '18,Cornell University,164
B,17,Bayard Lalor '19,Salve Regina University,188
B,18,Will Neubauer '20,University of Michigan,231
B,19,Daniel Ghajar '18,University of Connecticut,245
