Division,Placement,Skipper,Team,Total Score
B,1,Elizabeth Hansen '19,University of California at Berkeley,24
B,2,Mason Comerford '20,University of Southern California,29
B,3,Whitney Ziesing '19,University of California at Berkeley,37
B,4,Andrew Klotz '20,University of California at Santa Cruz,45
B,5,Chad Farrell '20,California State University Long Beach,48
B,6,Lauren Lopez '20,University of Southern California,54
B,7,Katey Hayes '20,University of California at Berkeley,60
B,8,Maddy Kuhn '20,University of California at Los Angeles,71
B,9,Shea Walker '20,Cal Poly University S.L.O.,74
B,10,Erika Barth '16,University of California at San Diego,78
B,11,Hallie Muller '20,University of California at Los Angeles,80
B,12,Kartikye Mittal '20,University of California at Berkeley,86
B,13,Sierra Apillanes '19,Arizona State University,90
B,14,Dallas Butler '17,Cal Poly University S.L.O.,104
B,15,Stacey Agustin '18,University of California at Irvine,117
B,16,Chase Verstuyft '17,University of California at San Diego,128
B,17,Bradley Patterson '19,Arizona State University,139
B,18,Adityavardhan Vijay Shah '20,University of California at Davis,144
B,19,Jason Nideffer '20,University of California at San Diego,146
B,20,Ivan Penaloza '18,University of California at Irvine,150
B,21,Sebastian Guerra '20,California State University Long Beach,150
