Division,Placement,Skipper,Team,Total Score
A,1,Jack Elkin '19,Old Dominion University,41
A,2,Campbell D'Eliscu '19,Georgetown University,41
A,3,Patrick Tara '17,St. Mary's College of Maryland,52
A,4,Roger Dorr '18,Georgetown University,59
A,5,Dreugh Phillips '20,Old Dominion University,61
A,6,Maxwell Brill '20,U. S. Naval Academy,86
A,7,Sam White '18,George Washington University,94
A,8,Alexander Singh '19,University of Virginia,94
A,9,Carolyn Smith '17,St. Mary's College of Maryland,95
A,10,Bryan Bay '21,Virginia Tech,110
A,11,Vidar Minkovsky '18,SUNY Stony Brook,120
A,12,Maximilian Kuester '18,Hampton University,127
A,13,Patrick Mazzeo '18,William and Mary,152
A,14,Joseph Egan '18,University of Pennsylvania,162
A,15,Samara Leith '19,Christopher Newport University,163
A,16,John Kirk '17,Ocean County College,177
A,17,Paul Hart '19,Washington College,184
A,18,Nathan Thompson '17,University of Maryland/Baltimore County,209
