Division,Placement,Skipper,Team,Total Score
A,1,Zachary Baum '17,Queen's University,46
A,2,Alexandre Pag̩ '16,McGill University,63
A,3,Samuel Lowery '19 *,Royal Military College,65
A,4,Ross Murdoch '19 *,ICSA-BUSA Participants,66
A,5,Sean Walker '18,Webb Institute,80
A,6,Paul Place '19 *,University of Ottawa,88
A,7,Mathilde Doucet '17 *,ICSA-BUSA Participants,91
A,8,Christina Black '19,Queen's University,92
A,9,Michael Morris '20 *,University of Toronto,118
A,10,Alex Smyth '18 *,University of Toronto,127
A,11,Mathilde Doucet '17 *,Dalhousie University,127
A,12,Thibault de Servigny '16 *,ICSA-BUSA Participants,143
A,13,David Stude '18,Penn State University,175
