Division,Placement,Skipper,Team,Total Score
B,1,Lindsey Baab '18,Brown University,56
B,2,Emma White '19,Dartmouth College,69
B,3,Katharina (KB) Knapp '18,Yale University,81
B,4,Annie Spence '20,University of Vermont,84
B,5,Isabella Loosbrock '19,Boston College,87
B,6,Lydia Grasberger '18,Boston University,92
B,7,Alexandra Maurillo '18,Connecticut College,96
B,8,Molly Pleskus '18,Tufts University,97
B,9,Lucy Wilmot '20,Harvard University,110
B,10,Delaney Bamford '20,University of Rhode Island,114
B,11,Andrea Sullivan '18,University of Wisconsin,123
B,12,Riley Legault '19,George Washington University,123
B,13,Camille Matile '17,Northeastern University,128
B,14,Greer Wattson '17,St. Mary's College of Maryland,130
B,15,Grace Howie '20,Fordham University,146
B,16,Hana Zwick '18,Eckerd College,158
B,17,Kelly Stukbauer '19,University of South Florida,165
B,18,Jocelyn Rovniak '17,Old Dominion University,197
