Division,Placement,Skipper,Team,Total Score
A,1,Rebecca Quirke '17,Connecticut College,12
A,2,Julien Guiot '18,Tufts University,14
A,3,Trevor Long '19,Massachusetts Institute of Technology,16
A,4,Thomas Walden '20,Boston College,23
A,5,Zachary Bresnick '21,Northeastern University,28
A,6,Michael Kann '19,Bowdoin College,28
A,7,Joseph Chamberlin '19,Massachusetts Institute of Technology,32
A,8,Catherine Kerner '20 *,Harvard University,35
A,9,Benjamin Eley '18,Wentworth Institute of Technology,41
A,10,Ella Cedarholm '19,University of New Hampshire,50
A,11,Julia Becker '19,Emmanuel College,54
