Division,Placement,Skipper,Team,Total Score
A,1,Austin Powers '17,Christopher Newport University,54
A,2,Colin Suvak '19,University of Virginia,62
A,3,Keen Butcher '18,University of Pennsylvania,66
A,4,Adam DiDomizio '19,George Washington University,67
A,5,Vir Menon '20,Christopher Newport University,69
A,6,Alec Chicoine '18,Old Dominion University,81
A,7,Michael Munger '20,Hobart and William Smith Colleges,90
A,8,Spencer Nora '17,U. S. Naval Academy,107
A,9,Scott Gittens '20,Queen's University,119
A,10,Tyler Fleig '19,U. S. Naval Academy,129
A,11,Gray Kiger '20,Old Dominion University,144
A,12,Devin Keister '18,U. S. Merchant Marine Academy,147
A,13,Philip Davis '20,Hobart and William Smith Colleges,154
A,14,George White '20,Old Dominion University,164
A,15,Marshall McCraw '20,George Washington University,168
A,16,Cole Daitch '20,University of Maryland,186
A,17,Ian Beckley '20,Hobart and William Smith Colleges,200
A,18,Brendon Wilkins '18,Old Dominion University,205
