Division,Placement,Skipper,Team,Total Score
A,1,Parker Trepton '18,University of Wisconsin Milwaukee,17
A,2,Charlie Kutschenreuter '19,University of Wisconsin,22
A,3,Elliot Lee '18,Grand Valley State University,42
A,4,Eric Villadsen '17,University of Minnesota,45
A,5,DJ Litts '18,Hope College,55
A,6,Mason Chrabaszcz '18,Marquette University,69
A,7,Maximilian Franze-Soeln '17,University of Iowa,82
A,8,Jacob Henley '17,Michigan Technological University,85
A,9,Cortney Kingsley '18,Northern Michigan University,85
A,10,Paul DeTrempe '18,University of Illinois,106
A,11,Michael Valverde '18,University of Minnesota,143
A,12,Soren Hughes '18,University of Wisconsin,143
