Division,Placement,Skipper,Team,Total Score
A,1,Jack McGraw '20,Dartmouth College,48
A,2,Alexander Tong '17,Tufts University,55
A,3,Henry Dumke '17,Boston College,62
A,4,August Sturm '19,U. S. Coast Guard Academy,78
A,5,Christian Filter '20,Bowdoin College,79
A,6,Peter Sterflinger '17,Johnson and Wales University,87
A,7,Christopher Champa '18,Yale University,91
A,8,Peter Girard '18,University of Rhode Island,92
A,9,Nicholas Karnovsky '19,Harvard University,94
A,10,Ed Lebens '19,Roger Williams University,98
A,11,Benjamin Craig '17,University of Vermont,106
A,12,Chris Colbeth '20,Northeastern University,119
A,13,Reed Lorimer '18,Boston University,123
A,14,Sean Beaulieu '18,Salve Regina University,127
A,15,Stephen Duncan '20,Massachusetts Institute of Technology,134
A,16,Christopher Dawson '18,Massachusetts Maritime Academy,143
A,17,Ryan Gershuny '18,University of New Hampshire,150
A,18,Tara Schwenzfeier '18,University of Connecticut,196
