Division,Placement,Skipper,Team,Total Score
B,1,Charles Sinks '18,Boston College,87
B,2,Alexander Tong '17,Tufts University,94
B,3,Nicholas Baird '19,Yale University,100
B,4,Charles Lalumiere '17,Dartmouth College,117
B,5,Matthew Kaplan '19,Bowdoin College,118
B,6,Charles Miller '19,Hobart and William Smith Colleges,130
B,7,William Crary '17,University of Vermont,166
B,8,Dakota Northrup '19,University of Rhode Island,167
B,9,Peter Hogan '18,U. S. Naval Academy,174
B,10,Christophe Killian '18,College of Charleston,177
B,11,Walter Florio '18,Connecticut College,186
B,12,Dylan Farrell '18,Harvard University,191
B,13,Alecsander Tayler '17,Fordham University,196
B,14,Sam Alexander '18,Brown University,201
B,15,Robby Gearon '19,Boston University,208
B,16,John Wehner '18,Northeastern University,208
B,17,Cutter O'Connell '18,Massachusetts Institute of Technology,213
B,18,A. Tucker Atterbury '16,Roger Williams University,227
B,19,Brian Baker '18,Salve Regina University,270
