Division,Placement,Skipper,Team,Total Score
A,1,Andrew Savage '19,Tufts University,10
A,2,Aaron Klein '18,Tufts University,11
A,3,Nicholas Giacobbe '19,Tufts University,13
A,4,James Woodwell '18,Brown University,26
A,5,Samuel Wright '18,Boston University,31
A,6,none,Roger Williams University,38
A,7,Steven Honig '19,Tufts University,38
A,8,Ian Campbell '19,Northeastern University,38
A,9,Hanna Desilets '17,University of Massachusetts at Dartmouth,42
A,10,Caroline Edwards '20,University of New Hampshire,51
A,11,Isabel Rombult '19,University of Massachusetts at Dartmouth,57
A,12,Huxley Conner '19,Maine Maritime Academy,75
