Division,Placement,Skipper,Team,Total Score
B,1,Hector Guzman '20,Hobart and William Smith Colleges,35
B,2,Clark Uhl '19,Cornell University,41
B,3,Rhodes Garner '20,George Washington University,48
B,4,Alex Woloshyn '17,Cornell University,51
B,5,Max Gillette '20,Villanova University,65
B,6,Matthew Schofield '17,Cornell University,67
B,7,Matt Cappetta '19,Fordham University,70
B,8,James Morgan '18,U. S. Naval Academy,73
B,9,Victoria Restivo '17,Queen's University,121
B,10,Bryn Clark '20 *,Colgate University,127
B,11,Peter Sander '17,SUNY Stony Brook,136
B,12,Antonia Leggett '19,Columbia University,139
B,13,Hannah Babbitz '19,University of Delaware,157
B,14,Bradley Hanford '18,Syracuse University,163
B,15,Justin Dillman '18,Penn State University,183
B,16,Emily Hann '17,University of Buffalo,187
B,17,Declan Gaylo '19,Webb Institute,189
B,18,Micheal Rogers '18,Gannon University,222
