Division,Placement,Skipper,Team,Total Score
B,1,Tyler Paige '18,Tufts University,34
B,2,Caelan Juckniess '20,U. S. Coast Guard Academy,37
B,3,Thomas Capozzi '19,Fordham University,38
B,4,Nathaniel Barton '18,Wesleyan University,40
B,5,Jeremy McCauley '20,SUNY Stony Brook,46
B,6,Alexandre Pag̩ '16,McGill University,48
B,7,River Iannaccone '19,University of New Hampshire,69
B,8,Benjamin Hawkins '18,University of Connecticut,81
B,9,none,Worcester Polytechnic Institute,87
B,10,Jessica Kurlander '18,SUNY Stony Brook,98
B,11,Rebecca Rutkiewicz '19,Sacred Heart University,98
B,12,Matthew Fanelli '20,Fairfield University,113
B,13,Maura Neely '20,SUNY Maritime College,121
