Division,Placement,Skipper,Team,Total Score
B,1,Peter Neal '20,Roger Williams University,47
B,2,Alexander Tong '17,Tufts University,52
B,3,Michael Sabourin '20,Boston University,62
B,4,Sam Rush '19,University of Rhode Island,63
B,5,Charles Hicks '20,University of Vermont,68
B,6,Nathaniel Estes '19,Roger Williams University,78
B,7,Julia Leighton '20,Connecticut College,96
B,8,Matteo Alampi '17,Northeastern University,98
B,9,James Amaral '19,University of New Hampshire,99
B,10,Henry Sharpe '17,Brown University,101
B,11,Markus Suorsa '17,McGill University,102
B,12,Alexander Bowen '20,Massachusetts Maritime Academy,102
B,13,Charles Skoda '17,Yale University,105
B,14,Jackson McCoy '19,Tufts University,112
B,15,Hans Bengston '20,Johnson and Wales University,160
B,16,Lucie Ford '20,Salve Regina University,164
B,17,Rebecca Rutkiewicz '19,Sacred Heart University,186
B,18,Dillon McManus '17,University of Connecticut,197
B,19,Patricia Hoban '17,Providence College,199
