Division,Placement,Skipper,Team,Total Score
B,1,Mark Davies '20,Northwestern University,13
B,2,Zachary Miller '20,University of Wisconsin,35
B,3,Jack Behrend '20,University of Wisconsin Milwaukee,35
B,4,Mason Chrabaszcz '18,Marquette University,64
B,5,Charles Koules '17,Lake Forest College,70
B,6,Michael Adkins '17,University of Minnesota,74
B,7,Nathan Kane '19,University of Michigan,98
B,8,Kyra Martin '18,University of Chicago,114
B,9,Drake Hullinger '17,Western Michigan University,118
B,10,Lois Holman '17,University of Illinois,123
B,11,none,Ohio State University,130
B,12,none,Washington University,146
