Division,Placement,Skipper,Team,Total Score
B,1,Dylan DiMarchi '20,Yale University,50
B,2,Drake Lyon '18,Boston College,70
B,3,Josh Dochoda '20,Boston University,70
B,4,MaryClaire Kiernan '17,Tufts University,74
B,5,Colin Richards '20,University of Vermont,90
B,6,Nathaniel Estes '19,Roger Williams University,91
B,7,Alexander Vasiliou '18,Bowdoin College,92
B,8,Victoria Marquez '20,Harvard University,100
B,9,Noah Simmons '20,Dartmouth College,102
B,10,Connor Chung '20,Massachusetts Institute of Technology,102
B,11,Robert Rose '20,Northeastern University,104
B,12,Liam Ballantyne '19,U. S. Coast Guard Academy,113
B,13,Kyle Brego '17,Massachusetts Maritime Academy,114
B,14,Karel Mailloux-Kuz '18,University of Rhode Island,118
B,15,Jennifer Killian '19,Salve Regina University,124
B,16,James Amaral '19,University of New Hampshire,129
B,17,Thomas Pluchino '18,Johnson and Wales University,155
B,18,Joanna Scuteri '18,University of Connecticut,183
