Division,Placement,Skipper,Team,Total Score
A,1,Jack Famiglietti '18,University of Florida,6
A,2,Scott Ewing '18,University of South Florida,8
A,3,Stephan VerHulst '19,Jacksonville University,10
A,4,Matthew Peterson '18,Eckerd College,11
A,5,Samuel Normington '18,Eckerd College,11
A,6,David Beaudry '20,University of Florida,21
A,7,Jeffrey Hayden '20,Florida State University,25
A,8,Delaney Brown '20,University of South Florida,25
A,9,Shaynah True '19,Jacksonville University,28
A,10,Max Thompson '19,University of Miami,29
A,11,John Monahan '20,University of South Florida,30
A,12,Audrey Franchett '17,Eckerd College,34
A,13,Teagan Walsh '20 *,Rollins College,37
A,14,none,University of North Florida,40
