Division,Placement,Skipper,Team,Total Score
A,1,Greiner Hobbs '18,Hobart and William Smith Colleges,31
A,2,Max Neubelt '17,U. S. Merchant Marine Academy,40
A,3,Robby Gearon '19,Boston University,51
A,4,Nathaniel Johansson '18,Dartmouth College,55
A,5,Daniel Lawless '17,Jacksonville University,68
A,6,Lee Dumaliang '17,Old Dominion University,77
A,7,John Lawless '19,SUNY Maritime College,79
A,8,Anders Ekholm '17,Fordham University,108
A,9,Tyler Rochon '18,University of Rochester,120
A,10,Korbin Kierstead '19,University of Wisconsin,130
A,11,Alexander Singh '19,University of Virginia,135
A,12,Colton Gerber '18,University of Michigan,140
A,13,Paul Hart '19,Washington College,151
