Division,Placement,Skipper,Team,Total Score
A,1,Greg Martinez '18,Georgetown University,36
A,2,Jack Marshall '18,Georgetown University,40
A,3,Brendan Shanahan '17,George Washington University,57
A,4,Gary Prieto '18,U. S. Naval Academy,82
A,5,John Ruitenberg '19,Queen's University,110
A,6,Austin Powers '17,Christopher Newport University,113
A,7,Colin Kennedy '17,George Washington University,116
A,8,Alec Chicoine '18,Old Dominion University,125
A,9,Vir Menon '20,Christopher Newport University,151
A,10,Michael Munger '20,Hobart and William Smith Colleges,152
A,11,Colin Suvak '19,University of Virginia,155
A,12,Will Jones '17,Queen's University,158
A,13,Daniel Birmingham '17,Cornell University,163
A,14,Adam DiDomizio '19,George Washington University,165
A,15,Ryan Wood '17,U. S. Merchant Marine Academy,166
A,16,Clay Broussard '18,Georgetown University,182
A,17,Connor Swikart '18,Hobart and William Smith Colleges,190
A,18,Devin Keister '18,U. S. Merchant Marine Academy,221
