Division,Placement,Skipper,Team,Total Score
A,1,Allyson Donahue '17,Boston College,53
A,2,Louisa Nordstrom '20,Yale University,68
A,3,Sarah Hermus '18,University of Rhode Island,78
A,4,Megan Grapengeter-Rudnick '17,Brown University,80
A,5,Hannah Polster '17,Boston University,84
A,6,Lindsay Doyle '18,University of Vermont,91
A,7,Taylor Ladd '18,Harvard University,103
A,8,Sarah Streater '18,University of South Florida,105
A,9,Miranda Bakos '18,George Washington University,105
A,10,MaryClaire Kiernan '17,Tufts University,109
A,11,Adelaide Ferguson '17,Fordham University,119
A,12,Kate Klement '17,University of Wisconsin,129
A,13,Charlotte List '18,Connecticut College,134
A,14,Carolyn Smith '17,St. Mary's College of Maryland,136
A,15,Anna Huebschmann '18,Eckerd College,143
A,16,Margaret Kilvert '18,Dartmouth College,151
A,17,Elise Gehling '17,Northeastern University,157
A,18,Olivia Windemuller '19,Old Dominion University,207
