Division,Placement,Skipper,Team,Total Score
B,1,Paul Chyz '18,University of Southern California,16
B,2,Ian Markowitz '17,University of California at Berkeley,20
B,3,Philip Tagatac '17,University of California at Irvine,21
B,4,Yan Rui Goheen '17,University of California at San Diego,38
B,5,Leah Ford '19,University of California at Los Angeles,43
B,6,James Melvin '19,University of California at Santa Cruz,46
B,7,David Luu '17,University of California at San Diego,54
B,8,James Kerman '17,Cal Poly University S.L.O.,55
B,9,Joseph Naro '18,University of California at Davis,74
B,10,Justin Clements '19,California State University Channel Islands,74
