Division,Placement,Skipper,Team,Total Score
A,1,Derek Poon Tip '19,George Washington University,47
A,2,Roberto Stevens '19,Fordham University,53
A,3,Charles Miller '19,Hobart and William Smith Colleges,62
A,4,Thomas Balk '18,Cornell University,62
A,5,Connor Kelter '18,Cornell University,66
A,6,Luke Andersen '18,Cornell University,66
A,7,Nicholas Gartner '20,U. S. Naval Academy,79
A,8,Adam DeVita '18,Columbia University,90
A,9,Samuel Thompson '17,Queen's University,92
A,10,David Alldian '17,Villanova University,106
A,11,Zachary Warner '19,Syracuse University,138
A,12,James Gilmore III '19,SUNY Stony Brook,139
A,13,Lindsay Burroughs '17,Colgate University,141
A,14,Sean Crandall '19,University of Delaware,169
A,15,Michal Szelwach '19,Gannon University,182
A,16,Muriel Weathers '19,Webb Institute,184
A,17,Sarah Culp '17,Penn State University,199
A,18,Jessica Abriss '18,University of Buffalo,199
