Division,Placement,Skipper,Team,Total Score
A,1,John Rolander '17,Tufts University,57
A,2,Charles Sinks '18,Boston College,71
A,3,Ravi Parent '18,Boston University,74
A,4,Nikole Barnes '17,U. S. Coast Guard Academy,83
A,5,Joseph Kiss '17,Yale University,101
A,6,Nick Sertl '18,Harvard University,101
A,7,Duncan Williford '18,Dartmouth College,103
A,8,Mackenzie Bryan '18,Roger Williams University,110
A,9,Alexander Stewart '17,Massachusetts Institute of Technology,121
A,10,Matthew Kaplan '19,Bowdoin College,128
A,11,William Crary '17,University of Vermont,133
A,12,Brendan Read '19,University of Rhode Island,139
A,13,Sam Alexander '18,Brown University,146
A,14,Jackson Hamilton '19,Northeastern University,148
A,15,Alex Woloshyn '17,Cornell University,157
A,16,Anders Ekholm '17,Fordham University,175
A,17,Mason Wolters '18,University of Michigan,176
A,18,Brian Baker '18,Salve Regina University,205
A,19,Jennifer Lee '17,University of Connecticut,243
