Division,Placement,Skipper,Team,Total Score
A,1,Andrew Solomon '18,University of California at Berkeley,11
A,2,Peter Wong '18,University of Southern California,27
A,3,Brian MacLean '18,University of California at Irvine,33
A,4,Laura Roudebush '18,University of California at Los Angeles,35
A,5,Joseph Lausten '18,Cal Poly University S.L.O.,36
A,6,Samuel Rohrbach '17,University of California at San Diego,47
A,7,Alexander Brocchini '17,University of California at Santa Cruz,55
A,8,Andrew Clements '17,California State University Channel Islands,56
A,9,Jason Barr '17,University of California at San Diego,67
A,10,Jayden Potter '20,University of California at Davis,73
