Division,Placement,Skipper,Team,Total Score
C,1,Jack McGraw '20,Dartmouth College,43
C,2,Malcolm Lamphere '18,Yale University,59
C,3,Peter Lynn '19,Boston College,66
C,4,Chester Jacobs '17,Bowdoin College,66
C,5,Michael Sabourin '20 *,Boston University,85
C,6,Paul Didham '20,U. S. Coast Guard Academy,87
C,7,Alexander Bowen '20,Massachusetts Maritime Academy,94
C,8,Jackson McCoy '19,Tufts University,96
C,9,Peter Girard '18,University of Rhode Island,98
C,10,GÃ¶rkem YalÃ§Ä±nÃ¶z '20,McGill University,101
C,11,Dylan Farrell '18,Harvard University,110
C,12,Ed Lebens '19,Roger Williams University,113
C,13,Matteo Alampi '17,Northeastern University,133
C,14,Charles Hicks '20,University of Vermont,141
C,15,Bayard Lalor '19,Salve Regina University,149
