Division,Placement,Skipper,Team,Total Score
B,1,Hector Guzman '20,Hobart and William Smith Colleges,22
B,2,Margaret Kilvert '18,Dartmouth College,49
B,3,Vincent Storino '18,U. S. Merchant Marine Academy,56
B,4,Gray Kiger '20,Old Dominion University,62
B,5,Peter Steo '19,Jacksonville University,79
B,6,Austin Haag '20,University of Michigan,83
B,7,Brad Seferian '19,Fordham University,83
B,8,Juan Lejarraga '19,SUNY Maritime College,105
B,9,Allison Cahn '20,Boston University,111
B,10,Noah Janssen '19,University of Wisconsin,117
B,11,Kristoffer Olsen '19,University of Rochester,117
B,12,Ian Palmer '19,University of Virginia,147
B,13,Mason Sheen '17,Washington College,156
