Division,Placement,Skipper,Team,Total Score
A,1,Lydia Grasberger '18,Boston University,27
A,2,Katharina (KB) Knapp '18,Yale University,38
A,3,Janel DeCurtis '18,Roger Williams University,49
A,4,Annie Hughes '19,Massachusetts Institute of Technology,52
A,5,Lindsay Doyle '18,University of Vermont,59
A,6,Elise Gehling '17,Northeastern University,61
A,7,Mary Paz '17,Bowdoin College,64
A,8,Emilia Clementi '18,Connecticut College,77
A,9,Sophie Hibben '19,Brown University,80
A,10,Sarah Hermus '18,University of Rhode Island,80
A,11,Gwynie Dunlevy '20,Connecticut College,80
A,12,Margaret Kilvert '18,Dartmouth College,86
A,13,Lucy Wilmot '20,Harvard University,87
A,14,Charlotte Lenz '20,Tufts University,118
A,15,Lillian Vincens '19,Fairfield University,129
