Division,Placement,Skipper,Team,Total Score
C,1,Alexander Stewart '17,Massachusetts Institute of Technology,82
C,2,Christopher Williford '19,Dartmouth College,100
C,3,William Hawk '18,Bowdoin College,125
C,4,Maxwell Simmons '17,Boston College,131
C,5,Casey Klingler '18,Yale University,131
C,6,Parker Loftus '20,U. S. Naval Academy,137
C,7,Nicholas Karnovsky '19,Harvard University,138
C,8,Kendal Richardson '17,Roger Williams University,138
C,9,Carter Pemberton '20,Connecticut College,160
C,10,Robert Porter '19,College of Charleston,170
C,11,Anders Ekholm '17,Fordham University,178
C,12,Pierre Thibodeau '20,Hobart and William Smith Colleges,179
C,13,Franco Bilik '18,Brown University,183
C,14,Cameron Holley '19,Tufts University,205
C,15,Alex Moreno '19,Boston University,206
C,16,Peter Girard '18,University of Rhode Island,211
C,17,Benjamin Craig '17,University of Vermont,217
C,18,Chris Colbeth '20,Northeastern University,259
C,19,Jennifer Killian '19,Salve Regina University,280
