Division,Placement,Skipper,Team,Total Score
B,1,Alexander Vasiliou '18,Bowdoin College,25
B,2,John Rolander '17,Tufts University,31
B,3,Drake Lyon '18,Boston College,31
B,4,Carter Pemberton '20,Connecticut College,32
B,5,Jan Kite-Powell '19,University of Vermont,32
B,6,Dakota Northrup '19,University of Rhode Island,33
B,7,Collin Alexander '20,Boston University,33
B,8,Chris Colbeth '20,Northeastern University,38
B,9,Kyle Brego '17,Massachusetts Maritime Academy,44
B,10,Jack Gould '20 *,Maine Maritime Academy,46
B,11,Allison Fusaro '17,University of Connecticut,63
B,12,Brian Baker '18,Salve Regina University,64
B,13,Matthew Moss-Hawkins '17,Bates College,67
