Division,Placement,Skipper,Team,Total Score
B,1,Greer Wattson '17,St. Mary's College of Maryland,48
B,2,Dane Byerly '20,St. Mary's College of Maryland,51
B,3,Parker Loftus '20,U. S. Naval Academy,52
B,4,William Logue '20,Georgetown University,55
B,5,Luca Taglialegne '19,Hampton University,71
B,6,Noah Kelleher '19,Georgetown University,82
B,7,Victor Layne '20,University of Virginia,83
B,8,Kyle Mergenthaler '20,Old Dominion University,92
B,9,Anna Patterson '20,Christopher Newport University,103
B,10,John Mastrandrea '20,George Washington University,106
B,11,William Gallagher '20,University of Pennsylvania,109
B,12,Nicholas Manfredi '19,SUNY Stony Brook,129
B,13,Nina Van De Vaarst '19,Ocean County College,148
B,14,William Sunkler '20,Washington College,169
B,15,Jocelyn Rovniak '17,Old Dominion University,178
B,16,Patrick Firth '17,William and Mary,180
B,17,Jeffery Mayher '20 *,University of Maryland/Baltimore County,183
B,18,Natalie Lovelace '20,Virginia Tech,216
