Division,Placement,Skipper,Team,Total Score
B,1,Samuel Armington '18,University of Florida,32
B,2,David Hein '19,Jacksonville University,41
B,3,Geoffrey Nelson '18,Eckerd College,42
B,4,Elizabeth Mignon '19,College of Charleston,55
B,5,Sylvia Hopkins '20,University of South Florida,85
B,6,Curtis Woodworth '17,Florida State University,99
B,7,Kara Wheeler '18,North Carolina State University,105
B,8,Max Thompson '19,University of Miami,106
B,9,Joshua Kim '17,Georgia Institute of Technology,108
B,10,John Sipp '18,Duke University,119
B,11,Ashlyn Park '18 *,University of North Carolina at Wilmington,120
B,12,Jack Gonzales '18,University of South Carolina,130
B,13,Chad Murray '17,Rollins College,141
B,14,Ian Coyne '19,University of Tennessee,148
B,15,Hunter Moore '20 *,The Citadel,151
B,16,Andrew Hopkins '19,Clemson University,169
B,17,Erica Trotter '17,University of Georgia,197
B,18,Jessica Huibregtse '19,Auburn University,206
