Division,Placement,Skipper,Team,Total Score
B,1,Samuel Armington '18,University of Florida,13
B,2,Samuel Peirson '17,Eckerd College,15
B,3,Zachary Boogaart '20,University of Florida,30
B,4,David Hein '19,Jacksonville University,30
B,5,Geoffrey St. John '19,Eckerd College,31
B,6,Paula Resto '20,Jacksonville University,34
B,7,Caroline Puckette '20,Eckerd College,41
B,8,Orrin Starr '19,University of South Florida,46
B,9,Jeffrey Hayden '20,Florida State University,50
B,10,Zoe Knowles '20,University of South Florida,57
B,11,Chad Murray '17,Rollins College,60
B,12,Toby Perelmuter '18,University of South Florida,63
B,13,Andrew Thompson '18,University of Miami,76
