Division,Placement,Skipper,Team,Total Score
B,1,Katharina (KB) Knapp '18,Yale University,33
B,2,Kelsey Shakin '19,Roger Williams University,47
B,3,Darden Purrington '20,U. S. Coast Guard Academy,49
B,4,Lily McGrath '18,Boston College,53
B,5,Delaney Bamford '20,University of Rhode Island,66
B,6,Annie Spence '20,University of Vermont,71
B,7,Lucy Wilmot '20,Harvard University,76
B,8,Sofia Kirkman '20,Northeastern University,83
B,9,Allison Cahn '20,Boston University,86
B,10,Sophie Hibben '19,Brown University,88
B,11,Julia Leighton '20,Connecticut College,91
B,12,Sarah Caso '19,Massachusetts Institute of Technology,92
B,13,Emily Gonzalez '20,Bowdoin College,102
B,14,Elena Gonick '20,Tufts University,115
