Division,Placement,Skipper,Team,Total Score
B,1,Kurran Singh '19,Northeastern University,9
B,2,Caroline Downey '19,Boston College,13
B,3,Aaron Klein '18,Tufts University,20
B,4,John Reyes '19,Massachusetts Institute of Technology,26
B,5,Fiona McKellar '20,Massachusetts Institute of Technology,27
B,6,Emily Gonzalez '20,Bowdoin College,28
B,7,Julia Leighton '20,Connecticut College,30
B,8,Victoria Marquez '20,Harvard University,31
B,9,Joshua Mandelbaum '17,Wentworth Institute of Technology,41
B,10,Kiley Burke '17,Emmanuel College,50
B,11,none,University of New Hampshire,59
