Division,Placement,Skipper,Team,Total Score
A,1,Erika Reineke '17,Boston College,28
A,2,Lindsey Baab '18,Brown University,51
A,3,Dana Rohde '18,U. S. Coast Guard Academy,56
A,4,Isabella Loosbrock '19,Boston College,81
A,5,Louisa Nordstrom '20,Yale University,86
A,6,Hannah Steadman '20,Brown University,87
A,7,Emily Wright '20,U. S. Coast Guard Academy,95
A,8,Sofia Marie Mascia '20,Harvard University,97
A,9,Madelynn Widmeier '19,U. S. Coast Guard Academy,111
A,10,Alexandra Maurillo '18,Connecticut College,113
A,11,Molly Pleskus '18,Tufts University,117
A,12,Charlotte List '18,Connecticut College,132
A,13,Jessica Williams '20,Harvard University,133
A,14,Eliza Garry '17,Connecticut College,183
A,15,Autumn Becker '20,University of New Hampshire,202
