Division,Placement,Skipper,Team,Total Score
A,1,William Tower '19,Cornell University,13
A,2,Michal Szelwach '19,Gannon University,32
A,3,John Colby '20,Syracuse University,34
A,4,none,Hamilton College,35
A,5,Kristoffer Olsen '19,University of Rochester,37
A,6,Scott Thompson '20 *,Colgate University,63
