Division,Placement,Skipper,Team,Total Score
B,1,Joseph Kiss '17,Yale University,44
B,2,Josh Dochoda '20,Boston University,59
B,3,Jack Bitney '19,Tufts University,64
B,4,Wade Waddell '19,Boston College,69
B,5,Nathaniel Johansson '18,Dartmouth College,70
B,6,Mack Fox '20,U. S. Coast Guard Academy,78
B,7,Taylor Ladd '18,Harvard University,80
B,8,Matthew Lyons '17,Bowdoin College,93
B,9,Jan Kite-Powell '19,University of Vermont,105
B,10,Jeffrey Adam '18,Massachusetts Maritime Academy,117
B,11,Chris Colbeth '20,Northeastern University,123
B,12,Patrick Penwell '17,University of Rhode Island,125
B,13,Julien Brunet '20,McGill University,133
B,14,James Kennedy '17,Roger Williams University,137
B,15,Jennifer Killian '19,Salve Regina University,143
