Division,Placement,Skipper,Team,Total Score
A,1,Ian Beck '19,Texas A&M University at Galveston,12
A,2,Julian Martin '20,Texas A&M University,17
A,3,Harris Cram '19,Tulane University,28
A,4,Siri Anderson '19,Tulane University,39
A,5,Sean Fischer '18,Oklahoma State University,41
A,6,Daniel Kendall '18,Texas A&M University at Galveston,45
A,7,Christopher Suarez '18,Texas A&M University,49
A,8,Anish Zute '18,University of Texas,61
A,9,Evan Rush '19 *,Oklahoma State University,67
