Division,Placement,Skipper,Team,Total Score
B,1,Zachary Bresnick '21,Northeastern University,15
B,2,John Reyes '19,Massachusetts Institute of Technology,21
B,3,Nicholas Giacobbe '19,Tufts University,26
B,4,Sofia Marie Mascia '20,Harvard University,30
B,5,Andrew Stoycos '18,Boston University,31
B,6,Henry Sharpe '17,Brown University,36
B,7,Collin Benzoni '20,University of Rhode Island,37
B,8,William Gleckner '17,McGill University,44
B,9,Alexander Peraire-Bueno '20,Massachusetts Institute of Technology,48
B,10,Samuel Bissonnette '18,University of New England,55
B,11,Adam Camilli '19,Worcester Polytechnic Institute,57
B,12,Amanda Temares '18,Amherst College,68
