Division,Placement,Skipper,Team,Total Score
B,1,James Beatty '17,Tufts University,29
B,2,Franco Bilik '18,Brown University,48
B,3,James Collins '20,Boston University,77
B,4,Connor Chung '20,Massachusetts Institute of Technology,83
B,5,Camille Matile '17,Northeastern University,85
B,6,Jake Rizika '18,Boston College,94
B,7,Henry Stames '18,Roger Williams University,95
B,8,Andrew Puopolo '19,Harvard University,98
B,9,Benton Croop '18,University of Rhode Island,145
B,10,Michael Kann '19,Bowdoin College,155
B,11,Ben Arquit '20,Middlebury College,158
B,12,Jacob Webster '18,McGill University,168
B,13,Chris Dsida '18,Bates College,170
B,14,Hans Bengston '20,Johnson and Wales University,190
B,15,Benjamin Hawkins '18,University of Connecticut,235
B,16,Maia Nelles-Sager '17,Wesleyan University,236
B,17,Nicole Owens '19,Bentley University,249
B,18,Megan Niederberger '20,Salve Regina University,262
B,19,none,Wellesley College,283
