Division,Placement,Skipper,Team,Total Score
A,1,Bradley Shaw '16,Texas A&M University,22
A,2,Forrest Short '17 *,University of North Texas,30
A,3,Nick Watts '18,Tulane University,38
A,4,John Hanna '19,Texas A&M University at Galveston,52
A,5,Catherine Bristow '17,Texas A&M University,52
A,6,Carter Walker '20,Rice University,61
A,7,Jack Clark '19,Texas A&M University at Galveston,63
A,8,Morrgan Haack '18,University of New Orleans,70
A,9,Mary Berg '20,Tulane University,77
A,10,Elena Busch '18,Rice University,106
A,11,Chloe Childs '18,Texas A&M University at Corpus Christi,113
A,12,Kevin Dirksmeyer '17,Texas A&M University at Corpus Christi,121
A,13,Aaron Comen '18,University of Texas,131
A,14,none,Baylor University,134
A,15,Josh Decker '18 *,University of Kansas,155
A,16,none,Baylor University,161
