Division,Placement,Skipper,Team,Total Score
B,1,Michael Sanandajian '18,University of South Florida,3
B,2,Samuel Armington '18,University of Florida,10
B,3,Paula Resto '20,Jacksonville University,15
B,4,Geoffrey St. John '19,Eckerd College,16
B,5,Samuel Peirson '17,Eckerd College,16
B,6,Peter Hidley '17,Jacksonville University,18
B,7,Kaitlyn DeLisser '20,University of Miami,20
B,8,Toby Perelmuter '18,University of South Florida,24
B,9,Zachary Boogaart '20,University of Florida,25
B,10,Ainsley Parramore '20,Eckerd College,25
B,11,Rachel Yannelli '19,University of South Florida,28
B,12,Mitchell Powell '20,Florida State University,34
B,13,Chad Murray '17,Rollins College,39
B,14,none,University of North Florida,42
