Division,Placement,Skipper,Team,Total Score
A,1,Dana Rohde '18,U. S. Coast Guard Academy,55
A,2,William Crary '17,University of Vermont,55
A,3,Nicolas Hernandez '19,Yale University,58
A,4,Alexander Tong '17,Tufts University,61
A,5,Brendan Read '19,University of Rhode Island,86
A,6,Erik Weis '18,Dartmouth College,92
A,7,Allyson Donahue '17,Boston College,93
A,8,Nick DiGiovanni '19,Harvard University,94
A,9,Conner Harding '19,Roger Williams University,98
A,10,Jackson Hamilton '19,Northeastern University,100
A,11,William Hawk '18,Bowdoin College,104
A,12,Robby Gearon '19,Boston University,108
A,13,Sean Beaulieu '18,Salve Regina University,130
A,14,Kyle Brego '17,Massachusetts Maritime Academy,146
A,15,Markus Suorsa '17,McGill University,161
