Division,Placement,Skipper,Team,Total Score
A,1,Alexander O'Grady '17,Lake Forest College,19
A,2,Korbin Kierstead '19,University of Wisconsin,36
A,3,Noah Rosenthal '18,Northwestern University,48
A,4,Colton Gerber '18,University of Michigan,49
A,5,Ryan Clulo '18,Marquette University,67
A,6,Andre Deriaz '18,University of Wisconsin Milwaukee,67
A,7,Jacob Dannhausen-Brun '20,University of Illinois,83
A,8,Michael Valverde '18,University of Minnesota,100
A,9,Stephane Vinet '19,University of Chicago,107
A,10,none,Ohio State University,124
A,11,Austin Lee '17,Western Michigan University,137
A,12,none,Washington University,163
