Division,Placement,Skipper,Team,Total Score
B,1,Samuel Shea '19,Tufts University,29
B,2,Tucker Hersam '20,Fordham University,30
B,3,Christine Klingler '20,Yale University,38
B,4,Vincent Yannelli '19,University of Vermont,50
B,5,Macey McCann '20,Georgetown University,60
B,6,Andrew Dill '17,Sacred Heart University,84
B,7,Mitchell Owen '20,Fairfield University,93
B,8,Calvin Tong '19,Columbia University,93
B,9,William Sunkler '20,Washington College,94
B,10,Ryan Wood '17,U. S. Merchant Marine Academy,101
B,11,Molly Gallagher '17,University of Massachusetts at Amherst,136
B,12,Gaura Mudgal '18,SUNY Stony Brook,164
B,13,Birgitta Anderson '19,U. S. Military Academy,166
B,14,Lisa Sheridan '19 *,Princeton University,170
