Division,Placement,Skipper,Team,Total Score
B,1,Peter Hogan '18,U. S. Naval Academy,19
B,2,Max Neubelt '17,U. S. Merchant Marine Academy,22
B,3,Anne Elizabeth Eristoff '20 *,Princeton University,29
B,4,Andrew O'Brien '19,Stevens Institute of Technology,41
B,5,Hannah Schmidt '17,Washington College,45
B,6,Caroline Garth '17,University of Pennsylvania,48
B,7,Bailey Cornog '19,Villanova University,52
B,8,John Kirk '17,Ocean County College,62
B,9,Nicholas Manfredi '19,SUNY Stony Brook,70
B,10,Haley Clemson '20,Drexel University,85
B,11,Cathleen Murphy '19,University of Delaware,90
B,12,Veronica Lane '19,Monmouth University,92
B,13,Michael Molman '20,Rutgers University,92
B,14,none,Penn State University,93
