Division,Placement,Skipper,Team,Total Score
A,1,Florian Eenkema Van Dijk '19,Tufts University,32
A,2,Walter Florio '18,Connecticut College,34
A,3,Quinn Andersen '18,Brown University,36
A,4,Christopher Keller '19,Tufts University,38
A,5,Alex Moreno '19,Boston University,44
A,6,Sam Rush '19,University of Rhode Island,68
A,7,Caelan Juckniess '20,U. S. Coast Guard Academy,69
A,8,Renee Torrie '18,McGill University,73
A,9,Kimberly Morecraft '18,University of Rhode Island,78
A,10,Nathaniel Barton '18,Wesleyan University,84
A,11,Noah Brayer '18,University of Massachusetts at Amherst,91
A,12,Jade Forsberg '17,Middlebury College,114
A,13,No show,Emmanuel College,115
A,14,Ian Rashleigh McNally '20,Bates College,116
A,15,JOHN TERSONI '17,Maine Maritime Academy,132
A,16,David Tampellini '17,Sacred Heart University,133
A,17,Isaac Bode '20,Fairfield University,143
A,18,Nathaniel Thomas '18,Providence College,146
