Division,Placement,Skipper,Team,Total Score
B,1,Benjamin Kennady '13,Texas A&M University at Galveston,15
B,2,Ava Kovach '12,Texas A&M University at Galveston,19
B,3,Nicholas Chong '13,Texas A&M University at Galveston,32
B,4,none,University of Colorado at Boulder,33
B,5,Nicholas Kirk '14,Texas A&M University at Galveston,45
B,6,Patrick Campbell '12,Baylor University,63
B,7,Alexander Cockerill '12,University of Texas,65
B,8,none,Texas A&M University at Galveston,71
B,9,Timothy Kurtin II '14,Texas A&M University at Galveston,72
B,10,Richard Cathriner '14,University of Texas,78
B,11,Nicholas Stewart '12,University of South Alabama,88
B,12,Trey Brown '14,Texas A&M University at Galveston,97
B,13,none,Baylor University,104
B,14,none,Texas A&M University at Galveston,105
B,15,none,Tulane University,108
B,16,none,Rice University,114
B,17,none,Baylor University,144
