Division,Placement,Skipper,Team,Total Score
A,1,Anne Haeger '12,Boston College,31
A,2,Claire Dennis '13,Yale University,55
A,3,Emily Billing '13,Yale University,58
A,4,Sky Adams '14,Brown University,82
A,5,Jessica Claflin '13,Brown University,88
A,6,Carolyn Naughton '14,Boston College,89
A,7,Urska Kosir '15,Yale University,126
A,8,Lauren Cefali '15,U. S. Coast Guard Academy,129
A,9,Camels,Connecticut College,131
A,10,Hanna Vincent '14,Massachusetts Institute of Technology,132
A,11,Kelly McGlynn '15,Brown University,132
A,12,Wendy Reuss '15,Roger Williams University,143
A,13,Devon Rohde '15,U. S. Coast Guard Academy,153
A,14,Kaylee Schwitzer '15,Bowdoin College,158
A,15,Liz Dubovik '15,Connecticut College,173
