Division,Placement,Skipper,Team,Total Score
A,1,AROLDO DE RIENZO '13,Georgia Institute of Technology,16
A,2,Harrison Cabiness '12,Clemson University,17
A,3,Samuel Hodges '13,Auburn University,27
A,4,Amy Kubie '14,College of Charleston,29
A,5,Ervin Grove '11,University of Tennessee,31
A,6,Robert Marshall '15,The Citadel,32
A,7,Edward Miller '13 *,Vanderbilt University,39
A,8,Oliver Evans '12,University of North Carolina at Wilmington,47
A,9,Rachelle FAlk '12,Davidson College,48
A,10,Lauren McLean '13,University of Georgia,48
A,11,Dustin Simons '14,North Carolina State University,65
