Division,Placement,Skipper,Team,Total Score
B,1,Christopher Fortesue '13,University of Toledo,22
B,2,Austin Miller '15 *,Wittenberg University,25
B,3,David Aspery '16,Ohio State University,39
B,4,Richard Howes '13,University of Akron,44
B,5,Corinne Sackett '15,Ohio State University,47
B,6,Duncan O'Brien III '14,Denison University,61
B,7,Connor Restadius '14,Purdue University,63
B,8,William Everage '13,University of Notre Dame,71
B,9,none,Miami University,74
B,10,Connor Madden '15 *,Ohio University,76
B,11,Sam Logan '14,Bowling Green State University,86
B,12,Jordan Kurker-Mraz '10,Denison University,87
B,13,Chloe Beck '15,Miami University,111
