Division,Placement,Skipper,Team,Total Score
A,1,Gavin Rudolph '12,Old Dominion University,52
A,2,Alex Ramos '15,U. S. Naval Academy,55
A,3,Gordon Wolcott '13,University of Virginia,64
A,4,Daniel Eichler '13,Georgetown University,83
A,5,Sam Fitzgerald '14,Washington College,87
A,6,John Wallace '14,St. Mary's College of Maryland,89
A,7,Isaac Clark '12,William and Mary,110
A,8,Billy Hluchan '12,American University,132
A,9,John O'Riordan '12,Fordham University,133
A,10,Victoria Miller '13,Christopher Newport University,152
A,11,Hussain Patel '13,George Washington University,164
A,12,Andrew Shoemaker '15,Hampton University,170
A,13,Edward Doran '15,Drexel University,210
A,14,Shaylyn Leary '12,Salisbury University,216
A,15,Charlotte Tracey '14,University of Maryland,217
A,16,Luke Wakeen '12,St. John's College,248
