Division,Placement,Skipper,Team,Total Score
A,1,Mateo Vargas '14,Stanford University,19
A,2,Judge Ryan '14,University of California at Los Angeles,29
A,3,Nicholas Kaschak '12,University of California at Santa Barbara,33
A,4,Adam Pokras '14,University of Hawaii,35
A,5,Kelsey Rupp '12,University of Southern California,39
A,6,Karl Haelsig '14,University of Washington,43
A,7,Joshua Kew '12,University of California at Berkeley,61
A,8,Dustin Durant '12,California State University Long Beach,62
A,9,Colin Kincaid '14,University of California at Irvine,84
A,10,Andrew Balter '12,University of Oregon,91
A,11,Peter McGrath '13,Western Washington University,92
A,12,Tyler Wooldridge '14,University of California at San Diego,98
A,13,Shaun Prestridge '13,Cal Poly University S.L.O.,104
A,14,Spenser Branch '14,Arizona State University,112
A,15,William Antrobus '15,California Maritime Academy,114
A,16,Ryan Lee '12,University of California at Davis,119
A,17,Tommy Pastalka '13,University of California at Santa Cruz,136
A,18,none,California State University Channel Islands,138
A,19,Hanna Miller '15,California State University Monterey Bay,163
A,20,Trevor Moseley '13,Chapman University,176
A,21,Brandon Wood '14,Santa Clara University,176
