Division,Placement,Skipper,Team,Total Score
A,1,Sydney Bolger '12,Georgetown University,31
A,2,Corey Hall '12,College of Charleston,33
A,3,Mary Hall '15,U. S. Naval Academy,37
A,4,Abby Featherstone '13,University of South Florida,38
A,5,Sarah Mace '14,Stanford University,40
A,6,Kayla McComb '13,St. Mary's College of Maryland,44
A,7,Haley Powell '13,Roger Williams University,48
A,8,Claire Dennis '13,Yale University,51
A,9,Emily Dellenbaugh '12,Brown University,55
A,10,Nicole Popp '12,University of Miami,67
A,11,Kimberly Kaull '13,University of Vermont,80
A,12,Corina Radtke '14,Old Dominion University,81
A,13,Kaye Siemers '13,Eckerd College,84
A,14,Katherine Doble '13,Bowdoin College,85
A,15,Adele Huffine '14,Hobart and William Smith Colleges,99
A,16,Lauren Turner '13,Cornell University,104
A,17,Leigh Cramer '12,American University,114
