Division,Placement,Skipper,Team,Total Score
B,1,William Felder '12,University of South Florida,11
B,2,Christine DeSilva '15,University of Miami,20
B,3,Colleen Hartman '13,University of South Florida,25
B,4,Matthew Whitehead '15,University of South Florida,28
B,5,Zachary Hall '13,Florida Institute of Technology,51
B,6,Seth Barrows '15,Eckerd College,51
B,7,Mitchell Wilkins '14,Rollins College,59
B,8,Michael Long '14,New College of Florida,62
B,9,Thomas Monson '14,University of Florida,74
B,10,none,Florida Atlantic University,75
B,11,Kyle Kavanagh '15,Jacksonville University,82
B,12,Danielle Kaminski '15,Eckerd College,86
