Division,Placement,Skipper,Team,Total Score
A,1,Aras Karaitis '12,Western Michigan University,17
A,2,Adam Gilbertson '13,Ohio State University,19
A,3,Gabrielle Salvaterra '14,Northwestern University,21
A,4,Scott Marriott '12,University of Toledo,22
A,5,Ryan Kyle '?? *,Bowling Green State University,24
A,6,Milan Griffes '14,Michigan State University,32
A,7,Maggie Kloote '15,Michigan Technological University,36
A,8,Hannah Kratz '12,Northern Michigan University,38
A,9,Tara Foster '14,Denison University,38
A,10,Carl Hotz '13,University of Akron,42
A,11,Nathaniel Wicke '14,Miami University,45
A,12,none,John Carroll University,65
