Division,Placement,Skipper,Team,Total Score
B,1,Joshua Greenslade '14,St. Mary's College of Maryland,27
B,2,Atlantic Brugman '13,Connecticut College,34
B,3,Ben Spector '13,College of Charleston,44
B,4,William Macdonald '15,Roger Williams University,44
B,5,Gavin Rudolph '12,Old Dominion University,52
B,6,Alex Cook '13,Boston College,53
B,7,Gary Herring '12,U. S. Merchant Marine Academy,67
B,8,Britton Steele '12,University of South Florida,71
B,9,Matt Johnson '12,Boston University,77
B,10,Peter Johns '12,Georgetown University,85
B,11,Matthew Wefer '14,Dartmouth College,88
B,12,Duncan Howes '15,Cornell University,90
B,13,Sam Fitzgerald '14,Washington College,96
B,14,Christopher Stessing '14,University of Virginia,99
B,15,Mark Ponell '11 *,BUSA,104
B,16,Steven Pelissier '14,University of Vermont,105
B,17,Jack Swikart '15,University of Pennsylvania,112
B,18,Billy Hines '12,Columbia University,120
