Division,Placement,Skipper,Team,Total Score
B,1,OJ O'Connell '15,University of Vermont,14
B,2,Max Jennings '15,Colby College,18
B,3,Lizzy Hamilton '15,Bowdoin College,19
B,4,Ian Paice '13,Boston University,24
B,5,Kelley Haverstock '14 *,Wellesley College,32
B,6,Javier Ramos '12,Massachusetts Institute of Technology,32
B,7,Zachary Drach '15,Massachusetts Institute of Technology,38
B,8,James Downer '15,Tufts University,46
B,9,Max Fleischfresser '14,Maine Maritime Academy,49
B,10,Joseph Ballow '13,Boston University,50
B,11,Abby Preston '15,Roger Williams University,51
B,12,Luke Miller '15,U. S. Coast Guard Academy,51
B,13,Matthew Wood '14,Northeastern University,59
B,14,Kendra Norton '15,Harvard University,62
B,15,none,Bentley University,75
