Division,Placement,Skipper,Team,Total Score
B,1,none,University of Wisconsin,19
B,2,none,University of Illinois - Chicago,21
B,3,none,University of Minnesota,30
B,4,none,University of Minnesota,42
B,5,none,University of Minnesota,46
B,6,none,University of Wisconsin,51
B,7,none,University of Chicago,55
B,8,none,Marquette University,55
B,9,none,University of Iowa,64
B,10,none,University of Notre Dame,80
B,11,none,Marquette University,82
B,12,none,University of Wisconsin Milwaukee,98
B,13,none,University of Wisconsin Milwaukee,100
B,14,none,University of Notre Dame,101
B,15,none,University of Notre Dame,111
B,16,none,Indiana University,119
