Division,Placement,Skipper,Team,Total Score
B,1,Kaylee Schwitzer '15,Bowdoin College,7
B,2,Marlena Fauer '14,Yale University,21
B,3,Chloe Lepert '15,Massachusetts Institute of Technology,24
B,4,Elizabeth Whipple '12,Connecticut College,27
B,5,Carolyn Naughton '14,Boston College,27
B,6,Kelsey Wheeler '14,Dartmouth College,28
B,7,Mary Hall '15,U. S. Naval Academy,29
B,8,Johanna Kincaid '15,Brown University,32
B,9,Mariel Marchand '13,Tufts University,35
B,10,Jennifer Borshoff '15,Cornell University,41
B,11,Nancy Hagood '14,Georgetown University,42
B,12,Alexandra Arntsen '12,University of Vermont,45
B,13,Annie Schmidt '14,Roger Williams University,48
B,14,Erica Lush '14,Boston University,50
B,15,Caitlin Watson '14,Harvard University,51
B,16,Dominique Wright '15,University of South Florida,53
B,17,Kaitlyn Norton '15,University of Rhode Island,58
B,18,Irene Jacqz '13,Columbia University,66
B,19,none,University of Pennsylvania,84
B,20,none,Wellesley College,84
