Division,Placement,Skipper,Team,Total Score
A,1,Molly Sitter '15,University of Wisconsin,29
A,2,Jessie Olson '15,University of Minnesota,30
A,3,Bridget Murphy '15,University of Wisconsin,31
A,4,Ben Otten '11,University of Wisconsin Milwaukee,44
A,5,Peter Lewis '14,University of Wisconsin,47
A,6,Drake Lundeen '14,University of Minnesota,47
A,7,John Ziegler '13,University of Iowa,70
A,8,William Bailey '12,Robert Morris University Illinois,79
A,9,Michael Rudokas '13 *,Washington University,101
A,10,Ryan Davidson '15,University of Michigan,120
