Division,Placement,Skipper,Team,Total Score
B,1,none,University of Victoria,10
B,2,Michael Mallory '15,University of Washington,13
B,3,Taylor Martin '16,Western Washington University,26
B,4,Ashley Krzeszowski '15,Western Washington University,28
B,5,none,University of British Columbia,31
B,6,Jessica Bennett '12,Western Washington University,32
B,7,Brianne Busey '14,Portland State University,35
B,8,Margaret Okrasinski '15,Western Washington University,48
B,9,none,University of Puget Sound,56
B,10,Michael Calhoun '13,Portland State University,61
B,11,none,University of Puget Sound,63
B,12,Abraham Dons-Borreguero '15,Western Washington University,65
