Division,Placement,Skipper,Team,Total Score
A,1,Daniel Liberty '12,U. S. Merchant Marine Academy,26
A,2,Peter Soosalu '12,Queen's University,46
A,3,Mike Carr '15,SUNY Maritime College,60
A,4,George Prieto '13,U. S. Naval Academy,61
A,5,Elliott Morrill '15,Hobart and William Smith Colleges,73
A,6,Billy Hines '12,Columbia University,75
A,7,Lauren Turner '13,Cornell University,78
A,8,Griffin Orr '15,University of Buffalo,80
A,9,Christopher Scott '12,SUNY Maritime College,95
A,10,James Codega '14,Webb Institute,128
A,11,Chase Webber '15,Fordham University,129
A,12,Eddie Einhaus '13,Rensselaer Polytechnic Institute,133
A,13,Nathan Fulcher '13,Rochester Institute of Technology,133
A,14,Chris Myers '15,Drexel University,146
A,15,Lucas Holmes '15,U. S. Military Academy,176
A,16,Danielle Sookiasian '15,University of Rochester,188
